model,source_id,correlation,baseline_correlation
Claude Sonnet 4.6,10.1209_0295-5075_128_28001,0.6152153611183167,0.639323353767395
Claude Sonnet 4.6,10.1016_j.jebo.2025.107071,0.6152409911155701,0.639323353767395
Claude Sonnet 4.6,10.1016_j.euroecorev.2015.06.004,0.6153133511543274,0.639323353767395
Claude Sonnet 4.6,10.1371_journal.pone.0248599,0.6156125068664551,0.639323353767395
Claude Sonnet 4.6,10.1016_j.jtbi.2025.112089,0.6157938241958618,0.639323353767395
Claude Sonnet 4.6,10.1016_j.socec.2021.101716,0.6158439517021179,0.639323353767395
Claude Sonnet 4.6,10.1098_rstb.2015.0100,0.6159929633140564,0.639323353767395
Claude Sonnet 4.6,10.1016_j.physleta.2018.04.031,0.6160761117935181,0.639323353767395
Claude Sonnet 4.6,10.1063_5.0250120,0.6161200404167175,0.639323353767395
Claude Sonnet 4.6,10.1111_jssr.12045,0.6162968873977661,0.639323353767395
Claude Sonnet 4.6,10.1038_srep17752,0.6163023710250854,0.639323353767395
Claude Sonnet 4.6,10.1007_s10614-020-10003-7,0.616525411605835,0.639323353767395
Claude Sonnet 4.6,10.1016_j.cognition.2017.01.017,0.6165943145751953,0.639323353767395
Claude Sonnet 4.6,10.1038_s41467-017-02036-8,0.6166439652442932,0.639323353767395
Claude Sonnet 4.6,10.1016_j.jpubeco.2015.12.012,0.6168435215950012,0.639323353767395
Claude Sonnet 4.6,10.1016_j.jpubeco.2014.05.002,0.6168711185455322,0.639323353767395
Claude Sonnet 4.6,10.1088_1367-2630_14_9_093016,0.6168822050094604,0.639323353767395
Claude Sonnet 4.6,10.1016_j.chaos.2023.113562,0.6168975830078125,0.639323353767395
Claude Sonnet 4.6,10.1016_j.neuropsychologia.2007.11.033,0.6169397830963135,0.639323353767395
Claude Sonnet 4.6,10.1038_nature01474,0.6169705986976624,0.639323353767395
Claude Sonnet 4.6,10.1017_ehs.2024.41,0.617386519908905,0.639323353767395
